region,month,inflation,year,date
KOTA SUKABUMI,April,7.8,2024,4/1/2024
KOTA SUKABUMI,Mei,6.51,2024,5/1/2024
KOTA SUKABUMI,Juni,4.74,2024,6/1/2024
KOTA SUKABUMI,Juli,3.64,2024,7/1/2024
KOTA SUKABUMI,Agustus,3.48,2024,8/1/2024
KOTA SUKABUMI,September,2.06,2024,9/1/2024
KOTA SUKABUMI,Oktober,2.11,2024,10/1/2024
KOTA SUKABUMI,November,1.03,2024,11/1/2024
KOTA SUKABUMI,Desember,3.66,2024,12/1/2024
KOTA SURABAYA,Januari,5.24,2024,1/1/2024
KOTA SURABAYA,Februari,7.4,2024,2/1/2024
KOTA SURABAYA,Maret,8.75,2024,3/1/2024
KOTA SURABAYA,April,8.99,2024,4/1/2024
KOTA SURABAYA,Mei,7.42,2024,5/1/2024
KOTA SURABAYA,Juni,5.11,2024,6/1/2024
KOTA SURABAYA,Juli,4.39,2024,7/1/2024
KOTA SURABAYA,Agustus,3.72,2024,8/1/2024
KOTA SURABAYA,September,2.06,2024,9/1/2024
KOTA SURABAYA,Oktober,2.13,2024,10/1/2024
KOTA SURABAYA,November,1.33,2024,11/1/2024
KOTA SURABAYA,Desember,1.87,2024,12/1/2024
KOTA SURAKARTA,Januari,7.16,2024,1/1/2024
KOTA SURAKARTA,Februari,9.06,2024,2/1/2024
KOTA SURAKARTA,Maret,10.97,2024,3/1/2024
KOTA SURAKARTA,April,11.12,2024,4/1/2024
KOTA SURAKARTA,Mei,8.49,2024,5/1/2024
KOTA SURAKARTA,Juni,5.97,2024,6/1/2024
KOTA SURAKARTA,Juli,4.26,2024,7/1/2024
KOTA SURAKARTA,Agustus,3.57,2024,8/1/2024
KOTA SURAKARTA,September,1.64,2024,9/1/2024
KOTA SURAKARTA,Oktober,1.56,2024,10/1/2024
KOTA SURAKARTA,November,-0.61,2024,11/1/2024
KOTA SURAKARTA,Desember,0.39,2024,12/1/2024
KOTA TANGERANG,Januari,6.79,2024,1/1/2024
KOTA TANGERANG,Februari,6.74,2024,2/1/2024
KOTA TANGERANG,Maret,8.9,2024,3/1/2024
KOTA TANGERANG,April,7.24,2024,4/1/2024
KOTA TANGERANG,Mei,5.63,2024,5/1/2024
KOTA TANGERANG,Juni,4.73,2024,6/1/2024
KOTA TANGERANG,Juli,2.64,2024,7/1/2024
KOTA TANGERANG,Agustus,2.77,2024,8/1/2024
KOTA TANGERANG,September,0.19,2024,9/1/2024
KOTA TANGERANG,Oktober,-0.47,2024,10/1/2024
KOTA TANGERANG,November,-0.9,2024,11/1/2024
KOTA TANGERANG,Desember,-1.56,2024,12/1/2024
KOTA TANJUNG PINANG,Januari,5.1,2024,1/1/2024
KOTA TANJUNG PINANG,Februari,3.92,2024,2/1/2024
KOTA TANJUNG PINANG,Maret,5.73,2024,3/1/2024
KOTA TANJUNG PINANG,April,4.91,2024,4/1/2024
KOTA TANJUNG PINANG,Mei,7.84,2024,5/1/2024
KOTA TANJUNG PINANG,Juni,6.75,2024,6/1/2024
KOTA TANJUNG PINANG,Juli,4.08,2024,7/1/2024
KOTA TANJUNG PINANG,Agustus,3.66,2024,8/1/2024
KOTA TANJUNG PINANG,September,2.03,2024,9/1/2024
KOTA TANJUNG PINANG,Oktober,1.41,2024,10/1/2024
KOTA TANJUNG PINANG,November,-0.18,2024,11/1/2024
KOTA TANJUNG PINANG,Desember,2.87,2024,12/1/2024
KOTA TARAKAN,Januari,2.83,2024,1/1/2024
KOTA TARAKAN,Februari,5.14,2024,2/1/2024
KOTA TARAKAN,Maret,5.63,2024,3/1/2024
KOTA TARAKAN,April,6.18,2024,4/1/2024
KOTA TARAKAN,Mei,6.12,2024,5/1/2024
KOTA TARAKAN,Juni,5.32,2024,6/1/2024
KOTA TARAKAN,Juli,4.55,2024,7/1/2024
KOTA TARAKAN,Agustus,3.08,2024,8/1/2024
KOTA TARAKAN,September,2.57,2024,9/1/2024
KOTA TARAKAN,Oktober,2.6,2024,10/1/2024
KOTA TARAKAN,November,2.6,2024,11/1/2024
KOTA TARAKAN,Desember,2.93,2024,12/1/2024
KOTA TASIKMALAYA,Januari,4.93,2024,1/1/2024
KOTA TASIKMALAYA,Februari,7.32,2024,2/1/2024
KOTA TASIKMALAYA,Maret,9.64,2024,3/1/2024
KOTA TASIKMALAYA,April,8.03,2024,4/1/2024
KOTA TASIKMALAYA,Mei,5.42,2024,5/1/2024
KOTA TASIKMALAYA,Juni,4.83,2024,6/1/2024
KOTA TASIKMALAYA,Juli,4.44,2024,7/1/2024
KOTA TASIKMALAYA,Agustus,3.78,2024,8/1/2024
KOTA TASIKMALAYA,September,2.48,2024,9/1/2024
KOTA TASIKMALAYA,Oktober,1.97,2024,10/1/2024
KOTA TASIKMALAYA,November,1.2,2024,11/1/2024
KOTA TASIKMALAYA,Desember,2.36,2024,12/1/2024
KOTA TEGAL,Januari,5.88,2024,1/1/2024
KOTA TEGAL,Februari,7.91,2024,2/1/2024
KOTA TEGAL,Maret,10.07,2024,3/1/2024
KOTA TEGAL,April,9.88,2024,4/1/2024
KOTA TEGAL,Mei,6.39,2024,5/1/2024
KOTA TEGAL,Juni,4.77,2024,6/1/2024
KOTA TEGAL,Juli,3.64,2024,7/1/2024
KOTA TEGAL,Agustus,3.3,2024,8/1/2024
KOTA TEGAL,September,1.91,2024,9/1/2024
KOTA TEGAL,Oktober,1.76,2024,10/1/2024
KOTA TEGAL,November,0.7,2024,11/1/2024
KOTA TEGAL,Desember,1.54,2024,12/1/2024
KOTA TERNATE,Januari,7.02,2024,1/1/2024
KOTA TERNATE,Februari,-0.33,2024,2/1/2024
KOTA TERNATE,Maret,6.88,2024,3/1/2024
KOTA TERNATE,April,7.26,2024,4/1/2024
KOTA TERNATE,Mei,7.87,2024,5/1/2024
KOTA TERNATE,Juni,8.97,2024,6/1/2024
KOTA TERNATE,Juli,9.4,2024,7/1/2024
KOTA TERNATE,Agustus,7.21,2024,8/1/2024
KOTA TERNATE,September,10.8,2024,9/1/2024
KOTA TERNATE,Oktober,6.5,2024,10/1/2024
KOTA TERNATE,November,8.98,2024,11/1/2024
KOTA TERNATE,Desember,4.85,2024,12/1/2024
KOTA TUAL,Januari,1.39,2024,1/1/2024
KOTA TUAL,Februari,3.59,2024,2/1/2024
KOTA TUAL,Maret,4.26,2024,3/1/2024
KOTA TUAL,April,4.35,2024,4/1/2024
KOTA TUAL,Mei,8.27,2024,5/1/2024
KOTA TUAL,Juni,7.03,2024,6/1/2024
KOTA TUAL,Juli,5.65,2024,7/1/2024
KOTA TUAL,Agustus,3.24,2024,8/1/2024
KOTA TUAL,September,1.36,2024,9/1/2024
KOTA TUAL,Oktober,6.14,2024,10/1/2024
KOTA TUAL,November,0.59,2024,11/1/2024
KOTA TUAL,Desember,0.12,2024,12/1/2024
KOTA YOGYAKARTA,Januari,6.13,2024,1/1/2024
KOTA YOGYAKARTA,Februari,6.5,2024,2/1/2024
KOTA YOGYAKARTA,Maret,6.88,2024,3/1/2024
KOTA YOGYAKARTA,April,6.97,2024,4/1/2024
KOTA YOGYAKARTA,Mei,6.09,2024,5/1/2024
KOTA YOGYAKARTA,Juni,4.78,2024,6/1/2024
KOTA YOGYAKARTA,Juli,3.18,2024,7/1/2024
KOTA YOGYAKARTA,Agustus,3.28,2024,8/1/2024
KOTA YOGYAKARTA,September,1.59,2024,9/1/2024
KOTA YOGYAKARTA,Oktober,1.61,2024,10/1/2024
KOTA YOGYAKARTA,November,0.59,2024,11/1/2024
KOTA YOGYAKARTA,Desember,1.15,2024,12/1/2024
KOTABARU,Januari,6.11,2024,1/1/2024
KOTABARU,Februari,5.22,2024,2/1/2024
KOTABARU,Maret,6.54,2024,3/1/2024
KOTABARU,April,7.85,2024,4/1/2024
KOTABARU,Mei,6.45,2024,5/1/2024
KOTABARU,Juni,4.41,2024,6/1/2024
KOTABARU,Juli,0.94,2024,7/1/2024
KOTABARU,Agustus,0.61,2024,8/1/2024
KOTABARU,September,0.89,2024,9/1/2024
KOTABARU,Oktober,-0.71,2024,10/1/2024
KOTABARU,November,-1.48,2024,11/1/2024
KOTABARU,Desember,-2.3,2024,12/1/2024
KUDUS,Januari,6.44,2024,1/1/2024
KUDUS,Februari,8.21,2024,2/1/2024
KUDUS,Maret,9.37,2024,3/1/2024
KUDUS,April,7.91,2024,4/1/2024
KUDUS,Mei,5.84,2024,5/1/2024
KUDUS,Juni,3.95,2024,6/1/2024
KUDUS,Juli,2.93,2024,7/1/2024
KUDUS,Agustus,1.96,2024,8/1/2024
KUDUS,September,0.55,2024,9/1/2024
KUDUS,Oktober,0.75,2024,10/1/2024
KUDUS,November,-0.77,2024,11/1/2024
KUDUS,Desember,0.85,2024,12/1/2024
LUWUK,Januari,5.37,2024,1/1/2024
LUWUK,Februari,5.82,2024,2/1/2024
LUWUK,Maret,0.89,2024,3/1/2024
LUWUK,April,-0.72,2024,4/1/2024
LUWUK,Mei,1.77,2024,5/1/2024
LUWUK,Juni,0.45,2024,6/1/2024
LUWUK,Juli,-1.01,2024,7/1/2024
LUWUK,Agustus,-1.25,2024,8/1/2024
LUWUK,September,-1.99,2024,9/1/2024
LUWUK,Oktober,-0.33,2024,10/1/2024
LUWUK,November,-0.27,2024,11/1/2024
LUWUK,Desember,-1.01,2024,12/1/2024
MAMUJU,Januari,-1.92,2024,1/1/2024
MAMUJU,Februari,1.34,2024,2/1/2024
MAMUJU,Maret,5.72,2024,3/1/2024
MAMUJU,April,5.53,2024,4/1/2024
MAMUJU,Mei,4.58,2024,5/1/2024
MAMUJU,Juni,5.51,2024,6/1/2024
MAMUJU,Juli,3.36,2024,7/1/2024
MAMUJU,Agustus,2.47,2024,8/1/2024
MAMUJU,September,4.51,2024,9/1/2024
MAMUJU,Oktober,3.41,2024,10/1/2024
MAMUJU,November,3.66,2024,11/1/2024
MAMUJU,Desember,5.28,2024,12/1/2024
MANOKWARI,Januari,4.69,2024,1/1/2024
MANOKWARI,Februari,7.35,2024,2/1/2024
MANOKWARI,Maret,12.55,2024,3/1/2024
MANOKWARI,April,8.6,2024,4/1/2024
MANOKWARI,Mei,10.38,2024,5/1/2024
MANOKWARI,Juni,8.14,2024,6/1/2024
MANOKWARI,Juli,5.23,2024,7/1/2024
MANOKWARI,Agustus,4.5,2024,8/1/2024
MANOKWARI,September,5.94,2024,9/1/2024
MANOKWARI,Oktober,4.12,2024,10/1/2024
MANOKWARI,November,7.62,2024,11/1/2024
MANOKWARI,Desember,8.25,2024,12/1/2024
MAUMERE,Januari,6.01,2024,1/1/2024
MAUMERE,Februari,6.12,2024,2/1/2024
MAUMERE,Maret,0.22,2024,3/1/2024
MAUMERE,April,3.05,2024,4/1/2024
MAUMERE,Mei,3.49,2024,5/1/2024
MAUMERE,Juni,3.19,2024,6/1/2024
MAUMERE,Juli,2.33,2024,7/1/2024
MAUMERE,Agustus,0.45,2024,8/1/2024
MAUMERE,September,0.82,2024,9/1/2024
MAUMERE,Oktober,1.58,2024,10/1/2024
MAUMERE,November,1.81,2024,11/1/2024
MAUMERE,Desember,4.69,2024,12/1/2024
MERAUKE,Januari,6.34,2024,1/1/2024
MERAUKE,Februari,7.29,2024,2/1/2024
MERAUKE,Maret,4.21,2024,3/1/2024
MERAUKE,April,0.75,2024,4/1/2024
MERAUKE,Mei,4.74,2024,5/1/2024
MERAUKE,Juni,1.91,2024,6/1/2024
MERAUKE,Juli,0.4,2024,7/1/2024
MERAUKE,Agustus,2.2,2024,8/1/2024
MERAUKE,September,0.85,2024,9/1/2024
MERAUKE,Oktober,0.22,2024,10/1/2024
MERAUKE,November,0.18,2024,11/1/2024
MERAUKE,Desember,1.7,2024,12/1/2024
MEULABOH,Januari,3,2024,1/1/2024
MEULABOH,Februari,5.68,2024,2/1/2024
MEULABOH,Maret,10.68,2024,3/1/2024
MEULABOH,April,8.92,2024,4/1/2024
MEULABOH,Mei,6.7,2024,5/1/2024
MEULABOH,Juni,6.83,2024,6/1/2024
MEULABOH,Juli,2.76,2024,7/1/2024
MEULABOH,Agustus,1.62,2024,8/1/2024
MEULABOH,September,0.65,2024,9/1/2024
MEULABOH,Oktober,0.51,2024,10/1/2024
MEULABOH,November,1.1,2024,11/1/2024
MEULABOH,Desember,2.58,2024,12/1/2024
MUARA BUNGO,Januari,4.74,2024,1/1/2024
MUARA BUNGO,Februari,7.51,2024,2/1/2024
MUARA BUNGO,Maret,9.79,2024,3/1/2024
MUARA BUNGO,April,8.53,2024,4/1/2024
MUARA BUNGO,Mei,7.9,2024,5/1/2024
MUARA BUNGO,Juni,7.13,2024,6/1/2024
MUARA BUNGO,Juli,3.55,2024,7/1/2024
MUARA BUNGO,Agustus,4.41,2024,8/1/2024
MUARA BUNGO,September,1.64,2024,9/1/2024
MUARA BUNGO,Oktober,2.27,2024,10/1/2024
MUARA BUNGO,November,0.81,2024,11/1/2024
MUARA BUNGO,Desember,0.49,2024,12/1/2024
PURWOKERTO,Januari,5.89,2024,1/1/2024
PURWOKERTO,Februari,6.92,2024,2/1/2024
PURWOKERTO,Maret,9.19,2024,3/1/2024
PURWOKERTO,April,8.22,2024,4/1/2024
PURWOKERTO,Mei,6.37,2024,5/1/2024
PURWOKERTO,Juni,4.4,2024,6/1/2024
PURWOKERTO,Juli,2.56,2024,7/1/2024
PURWOKERTO,Agustus,2.12,2024,8/1/2024
PURWOKERTO,September,0.6,2024,9/1/2024
PURWOKERTO,Oktober,0.43,2024,10/1/2024
PURWOKERTO,November,-0.53,2024,11/1/2024
PURWOKERTO,Desember,1.02,2024,12/1/2024
SAMPIT,Januari,5.17,2024,1/1/2024
SAMPIT,Februari,3.43,2024,2/1/2024
SAMPIT,Maret,5.16,2024,3/1/2024
SAMPIT,April,7.06,2024,4/1/2024
SAMPIT,Mei,7.14,2024,5/1/2024
SAMPIT,Juni,4.89,2024,6/1/2024
SAMPIT,Juli,1.82,2024,7/1/2024
SAMPIT,Agustus,0.99,2024,8/1/2024
SAMPIT,September,0.83,2024,9/1/2024
SAMPIT,Oktober,-0.05,2024,10/1/2024
SAMPIT,November,-0.13,2024,11/1/2024
SAMPIT,Desember,0.22,2024,12/1/2024
SINGARAJA,Januari,7.25,2024,1/1/2024
SINGARAJA,Februari,8.38,2024,2/1/2024
SINGARAJA,Maret,11.14,2024,3/1/2024
SINGARAJA,April,11.6,2024,4/1/2024
SINGARAJA,Mei,8.5,2024,5/1/2024
SINGARAJA,Juni,5.26,2024,6/1/2024
SINGARAJA,Juli,4.33,2024,7/1/2024
SINGARAJA,Agustus,2.65,2024,8/1/2024
SINGARAJA,September,2.77,2024,9/1/2024
SINGARAJA,Oktober,2.54,2024,10/1/2024
SINGARAJA,November,3.41,2024,11/1/2024
SINGARAJA,Desember,3.15,2024,12/1/2024
SINTANG,Januari,4.13,2024,1/1/2024
SINTANG,Februari,5.15,2024,2/1/2024
SINTANG,Maret,6.45,2024,3/1/2024
SINTANG,April,7.11,2024,4/1/2024
SINTANG,Mei,6.8,2024,5/1/2024
SINTANG,Juni,4.07,2024,6/1/2024
SINTANG,Juli,2.61,2024,7/1/2024
SINTANG,Agustus,3.38,2024,8/1/2024
SINTANG,September,4.01,2024,9/1/2024
SINTANG,Oktober,3.78,2024,10/1/2024
SINTANG,November,3.25,2024,11/1/2024
SINTANG,Desember,2.86,2024,12/1/2024
SUMENEP,Januari,8.12,2024,1/1/2024
SUMENEP,Februari,10.95,2024,2/1/2024
SUMENEP,Maret,11.19,2024,3/1/2024
SUMENEP,April,10.71,2024,4/1/2024
SUMENEP,Mei,4.72,2024,5/1/2024
SUMENEP,Juni,4.15,2024,6/1/2024
SUMENEP,Juli,4.93,2024,7/1/2024
SUMENEP,Agustus,4.17,2024,8/1/2024
SUMENEP,September,1.42,2024,9/1/2024
SUMENEP,Oktober,1.34,2024,10/1/2024
SUMENEP,November,0.75,2024,11/1/2024
SUMENEP,Desember,0.27,2024,12/1/2024
TANJUNG,Januari,2.62,2024,1/1/2024
TANJUNG,Februari,1.89,2024,2/1/2024
TANJUNG,Maret,2.13,2024,3/1/2024
TANJUNG,April,3.17,2024,4/1/2024
TANJUNG,Mei,2.14,2024,5/1/2024
TANJUNG,Juni,1.96,2024,6/1/2024
TANJUNG,Juli,0.04,2024,7/1/2024
TANJUNG,Agustus,0.38,2024,8/1/2024
TANJUNG,September,1.34,2024,9/1/2024
TANJUNG,Oktober,-0.47,2024,10/1/2024
TANJUNG,November,-1.04,2024,11/1/2024
TANJUNG,Desember,-1.07,2024,12/1/2024
TANJUNG PANDAN,Januari,0.73,2024,1/1/2024
TANJUNG PANDAN,Februari,5.92,2024,2/1/2024
TANJUNG PANDAN,Maret,2.71,2024,3/1/2024
TANJUNG PANDAN,April,6.87,2024,4/1/2024
TANJUNG PANDAN,Mei,1.81,2024,5/1/2024
TANJUNG PANDAN,Juni,-2.95,2024,6/1/2024
TANJUNG PANDAN,Juli,-2.54,2024,7/1/2024
TANJUNG PANDAN,Agustus,3.41,2024,8/1/2024
TANJUNG PANDAN,September,-2.28,2024,9/1/2024
TANJUNG PANDAN,Oktober,-2.85,2024,10/1/2024
TANJUNG PANDAN,November,-1.94,2024,11/1/2024
TANJUNG PANDAN,Desember,4.05,2024,12/1/2024
TANJUNG SELOR,Januari,3.87,2024,1/1/2024
TANJUNG SELOR,Februari,6.09,2024,2/1/2024
TANJUNG SELOR,Maret,7.07,2024,3/1/2024
TANJUNG SELOR,April,4.3,2024,4/1/2024
TANJUNG SELOR,Mei,5.42,2024,5/1/2024
TANJUNG SELOR,Juni,3.3,2024,6/1/2024
TANJUNG SELOR,Juli,3.25,2024,7/1/2024
TANJUNG SELOR,Agustus,2.77,2024,8/1/2024
TANJUNG SELOR,September,5.57,2024,9/1/2024
TANJUNG SELOR,Oktober,3.57,2024,10/1/2024
TANJUNG SELOR,November,1.25,2024,11/1/2024
TANJUNG SELOR,Desember,0.75,2024,12/1/2024
TEMBILAHAN,Januari,3.13,2024,1/1/2024
TEMBILAHAN,Februari,4.31,2024,2/1/2024
TEMBILAHAN,Maret,8.04,2024,3/1/2024
TEMBILAHAN,April,8.29,2024,4/1/2024
TEMBILAHAN,Mei,8.29,2024,5/1/2024
TEMBILAHAN,Juni,7.1,2024,6/1/2024
TEMBILAHAN,Juli,2.1,2024,7/1/2024
TEMBILAHAN,Agustus,2.12,2024,8/1/2024
TEMBILAHAN,September,1.19,2024,9/1/2024
TEMBILAHAN,Oktober,3.36,2024,10/1/2024
TEMBILAHAN,November,2.1,2024,11/1/2024
TEMBILAHAN,Desember,3.68,2024,12/1/2024
TIMIKA,Januari,7.51,2024,1/1/2024
TIMIKA,Februari,4.77,2024,2/1/2024
TIMIKA,Maret,5.55,2024,3/1/2024
TIMIKA,April,4.87,2024,4/1/2024
TIMIKA,Mei,7.19,2024,5/1/2024
TIMIKA,Juni,5.3,2024,6/1/2024
TIMIKA,Juli,3.66,2024,7/1/2024
TIMIKA,Agustus,3.33,2024,8/1/2024
TIMIKA,September,6.07,2024,9/1/2024
TIMIKA,Oktober,8,2024,10/1/2024
TIMIKA,November,7.69,2024,11/1/2024
TIMIKA,Desember,6.57,2024,12/1/2024
WAINGAPU,Januari,4.65,2024,1/1/2024
WAINGAPU,Februari,2.69,2024,2/1/2024
WAINGAPU,Maret,2.02,2024,3/1/2024
WAINGAPU,April,3.33,2024,4/1/2024
WAINGAPU,Mei,2.49,2024,5/1/2024
WAINGAPU,Juni,-1.12,2024,6/1/2024
WAINGAPU,Juli,0.03,2024,7/1/2024
WAINGAPU,Agustus,2.05,2024,8/1/2024
WAINGAPU,September,1.66,2024,9/1/2024
WAINGAPU,Oktober,2.62,2024,10/1/2024
WAINGAPU,November,4.6,2024,11/1/2024
WAINGAPU,Desember,2.96,2024,12/1/2024
WATAMPONE,Januari,5.68,2024,1/1/2024
WATAMPONE,Februari,7.58,2024,2/1/2024
WATAMPONE,Maret,6.21,2024,3/1/2024
WATAMPONE,April,6.36,2024,4/1/2024
WATAMPONE,Mei,5.35,2024,5/1/2024
WATAMPONE,Juni,5.05,2024,6/1/2024
WATAMPONE,Juli,3.89,2024,7/1/2024
WATAMPONE,Agustus,3.07,2024,8/1/2024
WATAMPONE,September,0.85,2024,9/1/2024
WATAMPONE,Oktober,-0.02,2024,10/1/2024
WATAMPONE,November,0.34,2024,11/1/2024
WATAMPONE,Desember,-0.48,2024,12/1/2024
